جرد بضاعة 

"التحديد";"م";"المخزن";"الكود التلقائى";"كود الصنف";"الصنف";"الوحدة";"العبوة 2";"رصيد الوحدة الاولى";"رصيد الوحدة الثانية";"سعر التكلفة";"الاجمالى";"قائمة اسعار 1";"الاجمالى";"قائمة اسعار 2";"الاجمالى";"قائمة اسعار 3";"الاجمالى";"تاريخ تعديل سعر البيع"
"colchkbox";"moslsl";"fstor";"iddet";"fcodeunit";"fname";"funit";"fbkgun2";"fquntityun1";"fquntityun2";"fpr_costun1";"ftotcost";"fpr_r1";"ftotpr_r1";"fpr_r2";"ftotpr_r2";"fpr_r3";"ftotpr_r3";"flastdatesadr"
"True";"";"محل 1";"220910";;"سلك مجدول 2*0.5 مم السمكه";"لفه";"100.0000";"1";"59";"770.0000";"1224.3";"1000.0000";"1590";"900.0000";"1431";"850.0000";"1351.5";"18/03/2026 12:49:21 ص"
"True";"";"محل 2";"210582";;"سلك مجدول 2*0.5 مم الشرق";"لفه";"70.0000";"1";"0";"125.0000";"125";"455.0000";"455";"455.0000";"455";"455.0000";"455";"28/12/2025 07:15:59 م"
"True";"";"محل 1";"210582";;"سلك مجدول 2*0.5 مم الشرق";"لفه";"70.0000";"0";"55";"125.0000";"98.2142857142857";"455.0000";"357.5";"455.0000";"357.5";"455.0000";"357.5";"28/12/2025 07:15:59 م"
"True";"";"محل 1";"220909";;"سلك مجدول 2*1 مم السمكه";"لفه";"100.0000";"0";"31.5";"1344.0000";"423.36";"1600.0000";"504";"1550.0000";"488.25";"1500.0000";"472.5";"04/02/2026 10:01:35 م"
"True";"";"محل 2";"210583";;"سلك مجدول 2*1 مم الشرق";"لفه ";"70.0000";"0";"41";"220.0000";"128.857142857143";"525.0000";"307.5";"525.0000";"307.5";"525.0000";"307.5";"28/12/2025 07:14:54 م"
"True";"";"محل 1";"210583";;"سلك مجدول 2*1 مم الشرق";"لفه ";"70.0000";"1";"64";"220.0000";"421.142857142857";"525.0000";"1005";"525.0000";"1005";"525.0000";"1005";"28/12/2025 07:14:54 م"
"True";"";"محل 2";"210581";;"سلك مجدول 2*1/4مم";"لفه";"70.0000";"1";"20";"210.0000";"270";"350.0000";"450";"350.0000";"450";"350.0000";"450";"28/12/2025 07:12:50 م"
"True";"";"محل 2";"210556";;"سلك نت CAT5 جرين لايت";"لفه";"160.0000";"0";"145";"640.0000";"580";"1600.0000";"1450";"1280.0000";"1160";"960.0000";"870";"28/12/2025 04:20:52 م"
"True";"";"محل 1";"220908";;"سلك نت اناره";"لفه";"305.0000";"0";"111";"1860.5000";"677.1";"2300.0000";"837.049180327869";"2100.0000";"764.262295081967";"2000.0000";"727.868852459016";"04/02/2026 09:55:02 م"
"True";"";"المخزن ";"220908";;"سلك نت اناره";"لفه";"305.0000";"1";"0";"1860.5000";"1860.5";"2300.0000";"2300";"2100.0000";"2100";"2000.0000";"2000";"04/02/2026 09:55:02 م"
"True";"";"المخزن ";"221220";;"سماعه 7 سم فور لايت";"ك";"0.0000";"30";"0";"150.0000";"4500";"200.0000";"6000";"190.0000";"5700";"180.0000";"5400";"04/03/2026 02:38:16 ص"
"True";"";"محل 1";"221220";;"سماعه 7 سم فور لايت";"ك";"0.0000";"4";"0";"150.0000";"600";"200.0000";"800";"190.0000";"760";"180.0000";"720";"04/03/2026 02:38:16 ص"
"True";"";"محل 1";"221136";;"سماعه سقف 7 سم";"ك";"0.0000";"1";"0";"235.0000";"235";"270.0000";"270";"270.0000";"270";"270.0000";"270";"11/04/2026 03:09:45 م"
"True";"";"محل 2";"220636";;"سن مكواه volium";"ك";"0.0000";"10";"0";"25.0000";"250";"35.0000";"350";"32.5000";"325";"30.0000";"300";"13/01/2026 06:44:33 م"
"True";"";"محل 2";"220637";;"سن مكواه لوكس";"ك";"0.0000";"5";"0";"30.0000";"150";"40.0000";"200";"37.5000";"187.5";"35.0000";"175";"13/01/2026 06:45:11 م"
"True";"";"محل 1";"220637";;"سن مكواه لوكس";"ك";"0.0000";"11";"0";"30.0000";"330";"40.0000";"440";"37.5000";"412.5";"35.0000";"385";"13/01/2026 06:45:11 م"
"True";"";"محل 1";"210492";;"سينسور ( 2ضلفه) 12 فولت (RS)";"ك";"0.0000";"2";"0";"180.0000";"360";"210.0000";"420";"200.0000";"400";"190.0000";"380";"24/12/2025 12:10:45 م"
"True";"";"محل 2";"210482";;"سينسور (1 ضلفه) 12 فولت اسود (MW)";"ك";"0.0000";"11";"0";"126.0000";"1386";"175.0000";"1925";"170.0000";"1870";"165.0000";"1815";"11/05/2026 07:10:55 م"
"True";"";"محل 1";"210482";;"سينسور (1 ضلفه) 12 فولت اسود (MW)";"ك";"0.0000";"20";"0";"126.0000";"2520";"175.0000";"3500";"170.0000";"3400";"165.0000";"3300";"11/05/2026 07:10:55 م"
"True";"";"محل 1";"210493";;"سينسور (1ضلفه) 12 فولت (RS)";"ك";"0.0000";"2";"0";"155.0000";"310";"180.0000";"360";"175.0000";"350";"165.0000";"330";"24/12/2025 12:11:39 م"
"True";"";"محل 1";"221434";;"سينسور (2ضلفه) 12 فولت اسود(MW)";"ك";"0.0000";"13";"0";"135.0000";"1755";"185.0000";"2405";"180.0000";"2340";"175.0000";"2275";"11/05/2026 07:11:53 م"
"True";"";"المخزن ";"221434";;"سينسور (2ضلفه) 12 فولت اسود(MW)";"ك";"0.0000";"20";"0";"135.0000";"2700";"185.0000";"3700";"180.0000";"3600";"175.0000";"3500";"11/05/2026 07:11:53 م"
"True";"";"محل 1";"210491";;"سينسور تاتش 12 فولت (1حركه)";"ك";"0.0000";"13";"0";"90.0000";"1170";"115.0000";"1495";"110.0000";"1430";"108.0000";"1404";"24/12/2025 12:09:46 م"
"True";"";"المخزن ";"210491";;"سينسور تاتش 12 فولت (1حركه)";"ك";"0.0000";"228";"0";"90.0000";"20520";"115.0000";"26220";"110.0000";"25080";"108.0000";"24624";"24/12/2025 12:09:46 م"
"True";"";"محل 2";"210491";;"سينسور تاتش 12 فولت (1حركه)";"ك";"0.0000";"21";"0";"90.0000";"1890";"115.0000";"2415";"110.0000";"2310";"108.0000";"2268";"24/12/2025 12:09:46 م"
"True";"";"المخزن ";"210489";;"سينسور تاتش 220 فولت (1 حركه) سلك 3 م (الماسه)";"ك";"0.0000";"200";"0";"95.0000";"19000";"115.0000";"23000";"110.0000";"22000";"105.0000";"21000";"24/12/2025 12:01:57 م"
"True";"";"محل 1";"221154";;"سينسور تاتش 220 فولت (1 حركه) سلك 3 م kr";"ك";"0.0000";"170";"0";"105.0000";"17850";"120.0000";"20400";"115.0000";"19550";"115.0000";"19550";"16/02/2026 05:54:14 م"
"True";"";"المخزن ";"221154";;"سينسور تاتش 220 فولت (1 حركه) سلك 3 م kr";"ك";"0.0000";"1449";"0";"105.0000";"152145";"120.0000";"173880";"115.0000";"166635";"115.0000";"166635";"16/02/2026 05:54:14 م"
"True";"";"محل 2";"221154";;"سينسور تاتش 220 فولت (1 حركه) سلك 3 م kr";"ك";"0.0000";"59";"0";"105.0000";"6195";"120.0000";"7080";"115.0000";"6785";"115.0000";"6785";"16/02/2026 05:54:14 م"
"True";"";"محل 1";"210542";;"سينسور تاتش 220 فولت (1حركه) (S)";"ك";"0.0000";"10";"0";"90.0000";"900";"105.0000";"1050";"100.0000";"1000";"97.0000";"970";"28/12/2025 12:48:09 م"
"True";"";"محل 2";"210542";;"سينسور تاتش 220 فولت (1حركه) (S)";"ك";"0.0000";"31";"0";"90.0000";"2790";"105.0000";"3255";"100.0000";"3100";"97.0000";"3007";"28/12/2025 12:48:09 م"
"True";"";"المخزن ";"210542";;"سينسور تاتش 220 فولت (1حركه) (S)";"ك";"0.0000";"45";"0";"90.0000";"4050";"105.0000";"4725";"100.0000";"4500";"97.0000";"4365";"28/12/2025 12:48:09 م"
"True";"";"المخزن ";"210490";;"سينسور تاتش 220 فولت (2 حركه) (H)";"ك";"0.0000";"20";"0";"130.0000";"2600";"150.0000";"3000";"145.0000";"2900";"140.0000";"2800";"06/04/2026 07:35:54 م"
"True";"";"محل 1";"210490";;"سينسور تاتش 220 فولت (2 حركه) (H)";"ك";"0.0000";"17";"0";"130.0000";"2210";"150.0000";"2550";"145.0000";"2465";"140.0000";"2380";"06/04/2026 07:35:54 م"
"True";"";"محل 1";"220674";;"سينسور تاتش بحساس حركه 12 فولت (الماسه)";"ك";"0.0000";"16";"0";"120.0000";"1920";"150.0000";"2400";"145.0000";"2320";"140.0000";"2240";"24/01/2026 08:08:04 م"
"True";"";"المخزن ";"220674";;"سينسور تاتش بحساس حركه 12 فولت (الماسه)";"ك";"0.0000";"80";"0";"120.0000";"9600";"150.0000";"12000";"145.0000";"11600";"140.0000";"11200";"24/01/2026 08:08:04 م"
"True";"";"محل 1";"221241";;"سينسور تاتش+usb  اسود RS";"ك";"0.0000";"6";"0";"175.0000";"1050";"225.0000";"1350";"210.0000";"1260";"200.0000";"1200";"10/03/2026 04:25:25 م"
"True";"";"محل 2";"220745";;"سينسور حركه 220 فولت (R.S)";"ك";"0.0000";"45";"0";"90.0000";"4050";"105.0000";"4725";"100.0000";"4500";"97.5000";"4387.5";"27/04/2026 10:52:31 م"
"True";"";"المخزن ";"220745";;"سينسور حركه 220 فولت (R.S)";"ك";"0.0000";"400";"0";"90.0000";"36000";"105.0000";"42000";"100.0000";"40000";"97.5000";"39000";"27/04/2026 10:52:31 م"
"True";"";"محل 1";"220745";;"سينسور حركه 220 فولت (R.S)";"ك";"0.0000";"106";"0";"90.0000";"9540";"105.0000";"11130";"100.0000";"10600";"97.5000";"10335";"27/04/2026 10:52:31 م"
"True";"";"محل 1";"210488";;"سينسور حركه 220 فولت (الماسه)";"ك";"0.0000";"20";"0";"90.0000";"1800";"105.0000";"2100";"100.0000";"2000";"95.0000";"1900";"24/12/2025 12:00:11 م"
"True";"";"محل 1";"210487";;"سينسور حركه 220 فولت (ص)";"ك";"0.0000";"53";"0";"87.0000";"4611";"105.0000";"5565";"100.0000";"5300";"95.0000";"5035";"12/04/2026 05:35:08 م"
"True";"";"المخزن ";"210487";;"سينسور حركه 220 فولت (ص)";"ك";"0.0000";"50";"0";"87.0000";"4350";"105.0000";"5250";"100.0000";"5000";"95.0000";"4750";"12/04/2026 05:35:08 م"
"True";"";"محل 2";"210479";;"سينسور هاند 12 فولت (H)";"ك";"0.0000";"4";"0";"157.0000";"628";"170.0000";"680";"165.0000";"660";"162.0000";"648";"24/12/2025 11:46:38 ص"
"True";"";"محل 1";"221002";;"سينسور هاند وصوت 12 فولت هوم لايت";"ك";"0.0000";"5";"0";"200.0000";"1000";"250.0000";"1250";"235.0000";"1175";"225.0000";"1125";"08/02/2026 12:12:57 م"
"True";"";"محل 2";"210416";;"شاحن 12 فولت 1 امبير SMART";"ك";"0.0000";"1";"0";"27.0000";"27";"32.0000";"32";"30.0000";"30";"29.0000";"29";"23/12/2025 05:30:10 م"
"True";"";"محل 1";"221139";;"شاحن 12 فولت 1 امبير الماسه";"ك";"0.0000";"21";"0";"29.0000";"609";"35.0000";"735";"34.0000";"714";"33.0000";"693";"12/02/2026 09:34:55 م"
"True";"";"المخزن ";"221139";;"شاحن 12 فولت 1 امبير الماسه";"ك";"0.0000";"220";"0";"29.0000";"6380";"35.0000";"7700";"34.0000";"7480";"33.0000";"7260";"12/02/2026 09:34:55 م"
"True";"";"محل 2";"221139";;"شاحن 12 فولت 1 امبير الماسه";"ك";"0.0000";"50";"0";"29.0000";"1450";"35.0000";"1750";"34.0000";"1700";"33.0000";"1650";"12/02/2026 09:34:55 م"
"True";"";"محل 2";"210385";;"شاسيه  (اورجينال) شواب ";"ك";"0.0000";"580";"0";"10.0000";"5800";"12.5000";"7250";"12.5000";"7250";"12.5000";"7250";"23/12/2025 03:49:18 م"
"True";"";"محل 1";"221096";"OR-2120";"شاسيه (فئه17) سانشي اورجينال";"ك";"0.0000";"119";"0";"7.4600";"887.74";"9.5000";"1130.5";"9.0000";"1071";"8.5000";"1011.5";"09/02/2026 09:59:46 م"
"True";"";"المخزن ";"221096";"OR-2120";"شاسيه (فئه17) سانشي اورجينال";"ك";"0.0000";"182";"0";"7.4600";"1357.72";"9.5000";"1729";"9.0000";"1638";"8.5000";"1547";"09/02/2026 09:59:46 م"
"True";"";"محل 2";"210362";"A6110";"شاسيه A60 افينا";"ك";"0.0000";"142";"0";"12.4900";"1773.58";"16.0000";"2272";"15.0000";"2130";"14.0000";"1988";"10/04/2026 01:36:33 م"
"True";"";"محل 1";"210362";"A6110";"شاسيه A60 افينا";"ك";"0.0000";"79";"0";"12.4900";"986.71";"16.0000";"1264";"15.0000";"1185";"14.0000";"1106";"10/04/2026 01:36:33 م"
"True";"";"المخزن ";"221059";;"شاسيه ابيض Alta";"ك";"0.0000";"36";"0";"5.5600";"200.16";"7.5000";"270";"7.0000";"252";"6.0000";"216";"08/02/2026 09:51:18 م"
"True";"";"محل 1";"221059";;"شاسيه ابيض Alta";"ك";"0.0000";"30";"0";"5.5600";"166.8";"7.5000";"225";"7.0000";"210";"6.0000";"180";"08/02/2026 09:51:18 م"
"True";"";"محل 1";"221119";;"شاسيه ابيض بيضاوي فوتينا";"ك";"0.0000";"43";"0";"12.9700";"557.71";"17.0000";"731";"16.0000";"688";"15.0000";"645";"10/02/2026 10:21:04 م"
"True";"";"محل 1";"221121";;"شاسيه ابيض مربع فوتينا";"ك";"0.0000";"32";"0";"12.9700";"415.04";"17.0000";"544";"16.0000";"512";"15.0000";"480";"10/02/2026 10:23:35 م"
"True";"";"محل 1";"221120";;"شاسيه اسود بيضاوي فوتينا";"ك";"0.0000";"36";"0";"12.9700";"466.92";"17.0000";"612";"16.0000";"576";"15.0000";"540";"10/02/2026 10:21:29 م"
"True";"";"محل 1";"221122";;"شاسيه ايفون فوتينا";"ك";"0.0000";"77";"0";"12.9700";"998.69";"17.0000";"1309";"16.0000";"1232";"15.0000";"1155";"10/02/2026 10:30:24 م"
"True";"";"المخزن ";"221456";;"شاسيه بيانو معدن اسود كامل بالوش";"ك";"0.0000";"100";"0";"67.5000";"6750";"75.0000";"7500";"0.0000";"0";"0.0000";"0";"17/05/2026 04:36:07 م"
"True";"";"محل 2";"210313";;"شاسيه سانشي الدوليه";"ك";"0.0000";"4";"0";"6.0000";"24";"8.5000";"34";"8.0000";"32";"7.5000";"30";"22/12/2025 01:41:10 م"
"True";"";"محل 2";"210338";"OR-3120";"شاسيه سانشي اورجينال";"ك";"0.0000";"5";"0";"7.5000";"37.5";"10.0000";"50";"9.5000";"47.5";"9.0000";"45";"22/12/2025 03:30:07 م"
"True";"";"محل 1";"210338";"OR-3120";"شاسيه سانشي اورجينال";"ك";"0.0000";"98";"0";"7.5000";"735";"10.0000";"980";"9.5000";"931";"9.0000";"882";"22/12/2025 03:30:07 م"
"True";"";"المخزن ";"210338";"OR-3120";"شاسيه سانشي اورجينال";"ك";"0.0000";"128";"0";"7.5000";"960";"10.0000";"1280";"9.5000";"1216";"9.0000";"1152";"22/12/2025 03:30:07 م"
"True";"";"محل 2";"210312";"SH3120";"شاسيه سانشي شرم";"ك";"0.0000";"1";"0";"5.9700";"5.97";"8.5000";"8.5";"8.0000";"8";"7.5000";"7.5";"22/12/2025 01:39:49 م"
"True";"";"المخزن ";"221024";;"شاسيه معدن كيون";"ك";"0.0000";"120";"0";"20.0000";"2400";"23.0000";"2760";"22.5000";"2700";"22.0000";"2640";"28/03/2026 03:29:19 م"
"True";"";"محل 1";"221024";;"شاسيه معدن كيون";"ك";"0.0000";"25";"0";"20.0000";"500";"23.0000";"575";"22.5000";"562.5";"22.0000";"550";"28/03/2026 03:29:19 م"
"True";"";"محل 2";"210423";;"شريط لحام 10 يارده (ص) انرجي";"ك";"0.0000";"77";"0";"10.8800";"837.76";"17.5000";"1347.5";"15.0000";"1155";"13.0000";"1001";"13/05/2026 01:27:00 ص"
"True";"";"المخزن ";"210423";;"شريط لحام 10 يارده (ص) انرجي";"ك";"0.0000";"930";"0";"10.8800";"10118.4";"17.5000";"16275";"15.0000";"13950";"13.0000";"12090";"13/05/2026 01:27:00 ص"
"True";"";"محل 1";"210423";;"شريط لحام 10 يارده (ص) انرجي";"ك";"0.0000";"11";"0";"10.8800";"119.68";"17.5000";"192.5";"15.0000";"165";"13.0000";"143";"13/05/2026 01:27:00 ص"
"True";"";"المخزن ";"220643";;"شريط لحام 20 يارده (ك) ابيض انرجي";"ك";"0.0000";"270";"0";"14.0000";"3780";"30.0000";"8100";"27.5000";"7425";"25.0000";"6750";"13/01/2026 07:51:37 م"
"True";"";"محل 1";"220643";;"شريط لحام 20 يارده (ك) ابيض انرجي";"ك";"0.0000";"17";"0";"14.0000";"238";"30.0000";"510";"27.5000";"467.5";"25.0000";"425";"13/01/2026 07:51:37 م"
"True";"";"محل 2";"220643";;"شريط لحام 20 يارده (ك) ابيض انرجي";"ك";"0.0000";"31";"0";"14.0000";"434";"30.0000";"930";"27.5000";"852.5";"25.0000";"775";"13/01/2026 07:51:37 م"
"True";"";"محل 1";"210422";;"شريط لحام 20 يارده (ك) انرجي";"ك";"0.0000";"38";"0";"18.0000";"684";"25.0000";"950";"22.0000";"836";"20.0000";"760";"23/12/2025 06:00:03 م"
"True";"";"محل 2";"210422";;"شريط لحام 20 يارده (ك) انرجي";"ك";"0.0000";"40";"0";"18.0000";"720";"25.0000";"1000";"22.0000";"880";"20.0000";"800";"23/12/2025 06:00:03 م"
"True";"";"المخزن ";"210422";;"شريط لحام 20 يارده (ك) انرجي";"ك";"0.0000";"990";"0";"18.0000";"17820";"25.0000";"24750";"22.0000";"21780";"20.0000";"19800";"23/12/2025 06:00:03 م"
"True";"";"محل 2";"210424";;"شريط لحام 20 يارده (ك) شواب";"ك";"0.0000";"12";"0";"20.0000";"240";"30.0000";"360";"27.5000";"330";"25.0000";"300";"23/12/2025 06:09:24 م"
"True";"";"محل 2";"210455";;"شمع حراري";"كيس ";"33.0000";"56";"26";"5.5758";"316.637854545455";"230.0000";"13061.2121212121";"215.0000";"12209.3939393939";"205.0000";"11641.5151515152";"29/04/2026 12:14:53 م"
"True";"";"محل 1";"210455";;"شمع حراري";"كيس ";"33.0000";"0";"31";"5.5758";"5.23787272727273";"230.0000";"216.060606060606";"215.0000";"201.969696969697";"205.0000";"192.575757575758";"29/04/2026 12:14:53 م"
"True";"";"المخزن ";"210455";;"شمع حراري";"كيس ";"33.0000";"35";"20.9999999999999";"5.5758";"198.701236363636";"230.0000";"8196.36363636364";"215.0000";"7661.81818181818";"205.0000";"7305.45454545455";"29/04/2026 12:14:53 م"
"True";"";"محل 1";"220591";;"صاموله سلك دش ثقيله";"ك";"0.0000";"92";"0";"3.0000";"276";"5.0000";"460";"5.0000";"460";"5.0000";"460";"28/12/2025 08:42:57 م"
"True";"";"محل 2";"220590";;"صاموله سلك دش خفيفه";"ك";"0.0000";"57";"0";"2.0000";"114";"3.0000";"171";"3.0000";"171";"3.0000";"171";"28/12/2025 08:42:28 م"
"True";"";"محل 1";"220590";;"صاموله سلك دش خفيفه";"ك";"0.0000";"47";"0";"2.0000";"94";"3.0000";"141";"3.0000";"141";"3.0000";"141";"28/12/2025 08:42:28 م"
"True";"";"محل 2";"220597";;"طبق لمبة كانسورة";"ك";"0.0000";"1";"0";"50.0000";"50";"80.0000";"80";"75.0000";"75";"70.0000";"70";"28/12/2025 08:48:45 م"
"True";"";"محل 2";"210115";;"علبه اسبوط صغيره ابو العز";"قطعه ";"0.0000";"108";"0";"2.7000";"291.6";"4.5000";"486";"4.0000";"432";"3.5000";"378";"17/12/2025 08:40:23 م"
"True";"";"محل 2";"210117";;"علبه اسبوط كبيره  ابو العز";"قطعه";"0.0000";"26";"0";"5.8500";"152.1";"7.5000";"195";"6.7500";"175.5";"6.2500";"162.5";"17/12/2025 08:41:10 م"
"True";"";"محل 1";"220754";;"علبه خارج الحائط (2 فتحه/1فتحه) الوسام";"ك";"0.0000";"28";"0";"5.7000";"159.6";"10.0000";"280";"9.0000";"252";"8.0000";"224";"28/01/2026 04:00:30 م"
"True";"";"المخزن ";"220754";;"علبه خارج الحائط (2 فتحه/1فتحه) الوسام";"ك";"0.0000";"60";"0";"5.7000";"342";"10.0000";"600";"9.0000";"540";"8.0000";"480";"28/01/2026 04:00:30 م"
"True";"";"محل 1";"221295";;"علبه خارج الحائط فورلايت";"ك";"0.0000";"14";"0";"6.0000";"84";"15.0000";"210";"14.0000";"196";"13.0000";"182";"28/03/2026 01:49:05 م"
"True";"";"المخزن ";"221295";;"علبه خارج الحائط فورلايت";"ك";"0.0000";"84";"0";"6.0000";"504";"15.0000";"1260";"14.0000";"1176";"13.0000";"1092";"28/03/2026 01:49:05 م"
"True";"";"محل 2";"210499";;"علبه خارج الحائط هيرو";"ك";"0.0000";"6";"0";"8.0000";"48";"20.0000";"120";"15.0000";"90";"13.0000";"78";"24/12/2025 12:16:10 م"
"True";"";"محل 2";"210119";;"علبه ماجيك مجوز ابو العز";"كرتونه";"60.0000";"0";"1";"405.0000";"6.75";"510.0000";"8.5";"480.0000";"8";"450.0000";"7.5";"17/12/2025 08:42:21 م"
"True";"";"المخزن ";"210119";;"علبه ماجيك مجوز ابو العز";"كرتونه";"60.0000";"0";"10";"405.0000";"67.5";"510.0000";"85";"480.0000";"80";"450.0000";"75";"17/12/2025 08:42:21 م"
"True";"";"محل 2";"210118";;"علبه ماجيك مفرد ابو العز";"كرتونه";"225.0000";"1";"20";"765.0000";"833";"1462.5000";"1592.5";"1350.0000";"1470";"1237.5000";"1347.5";"04/04/2026 02:36:27 م"
"True";"";"محل 2";"210121";;"علبه ماجيك مفرد افينا";"قطعه";"0.0000";"142";"0";"4.8800";"692.96";"6.5000";"923";"6.0000";"852";"5.5000";"781";"17/12/2025 09:39:17 م"
"True";"";"المخزن ";"221233";;"علبه ماجيك مفرد السمكه";"كرتونه";"225.0000";"3";"222";"725.0000";"2890.33333333333";"1000.0000";"3986.66666666667";"900.0000";"3588";"850.0000";"3388.66666666667";"05/03/2026 12:57:42 م"
"True";"";"المخزن ";"220940";;"عود دكت 1.5*1.5 سم";"ك";"0.0000";"40";"0";"11.0000";"440";"15.0000";"600";"14.0000";"560";"14.0000";"560";"05/02/2026 02:03:23 م"
"True";"";"محل 2";"220940";;"عود دكت 1.5*1.5 سم";"ك";"0.0000";"4";"0";"11.0000";"44";"15.0000";"60";"14.0000";"56";"14.0000";"56";"05/02/2026 02:03:23 م"
"True";"";"المخزن ";"221311";;"عود دكت 2.5*2.5 سم";"ك";"0.0000";"15";"0";"29.0000";"435";"40.0000";"600";"37.0000";"555";"35.0000";"525";"28/03/2026 04:46:42 م"
"True";"";"محل 2";"221344";;"عود دكت 2.5*4 سم";"ك";"0.0000";"26";"0";"50.0000";"1300";"75.0000";"1950";"70.0000";"1820";"65.0000";"1690";"05/04/2026 11:42:21 ص"
"True";"";"محل 1";"210109";;"غطاء بواط 10*10 ابو العز";"قطعه ";"0.0000";"51";"0";"3.3300";"169.83";"5.0000";"255";"4.5000";"229.5";"4.0000";"204";"19/04/2026 02:19:41 م"
"True";"";"محل 2";"210109";;"غطاء بواط 10*10 ابو العز";"قطعه ";"0.0000";"376";"0";"3.3300";"1252.08";"5.0000";"1880";"4.5000";"1692";"4.0000";"1504";"19/04/2026 02:19:41 م"
"True";"";"المخزن ";"210109";;"غطاء بواط 10*10 ابو العز";"قطعه ";"0.0000";"1000";"0";"3.3300";"3330";"5.0000";"5000";"4.5000";"4500";"4.0000";"4000";"19/04/2026 02:19:41 م"
"True";"";"محل 1";"210110";;"غطاء بواط 10*15 ابو العز";"قطعه";"0.0000";"2";"0";"4.0300";"8.06";"6.0000";"12";"5.5000";"11";"5.0000";"10";"19/04/2026 02:20:01 م"
"True";"";"محل 2";"210110";;"غطاء بواط 10*15 ابو العز";"قطعه";"0.0000";"167";"0";"4.0300";"673.01";"6.0000";"1002";"5.5000";"918.5";"5.0000";"835";"19/04/2026 02:20:01 م"
"True";"";"المخزن ";"210110";;"غطاء بواط 10*15 ابو العز";"قطعه";"0.0000";"1200";"0";"4.0300";"4836";"6.0000";"7200";"5.5000";"6600";"5.0000";"6000";"19/04/2026 02:20:01 م"
"True";"";"المخزن ";"210111";;"غطاء بواط 15*20ابو العز";"قطعه";"0.0000";"120";"0";"6.5000";"780";"10.0000";"1200";"9.0000";"1080";"8.0000";"960";"17/02/2026 04:30:03 م"
"True";"";"محل 1";"210111";;"غطاء بواط 15*20ابو العز";"قطعه";"0.0000";"120";"0";"6.5000";"780";"10.0000";"1200";"9.0000";"1080";"8.0000";"960";"17/02/2026 04:30:03 م"
"True";"";"المخزن ";"210112";;"غطاء بواط 20*20 ابو العز";"قطعه ";"0.0000";"100";"0";"12.0000";"1200";"20.0000";"2000";"17.0000";"1700";"15.0000";"1500";"05/04/2026 11:43:38 ص"
"True";"";"محل 1";"210112";;"غطاء بواط 20*20 ابو العز";"قطعه ";"0.0000";"70";"0";"12.0000";"840";"20.0000";"1400";"17.0000";"1190";"15.0000";"1050";"05/04/2026 11:43:38 ص"
"True";"";"محل 2";"210112";;"غطاء بواط 20*20 ابو العز";"قطعه ";"0.0000";"17";"0";"12.0000";"204";"20.0000";"340";"17.0000";"289";"15.0000";"255";"05/04/2026 11:43:38 ص"
"True";"";"المخزن ";"210113";;"غطاء بواط 20*25 ابو العز";"قطعه";"0.0000";"100";"0";"15.0000";"1500";"20.0000";"2000";"19.0000";"1900";"18.0000";"1800";"17/02/2026 04:31:14 م"
"True";"";"محل 1";"210113";;"غطاء بواط 20*25 ابو العز";"قطعه";"0.0000";"93";"0";"15.0000";"1395";"20.0000";"1860";"19.0000";"1767";"18.0000";"1674";"17/02/2026 04:31:14 م"
"True";"";"محل 2";"210124";;"غطاء علبه ماجيك افينا";"قطعه";"0.0000";"533";"0";"1.7300";"922.09";"3.5000";"1865.5";"3.0000";"1599";"2.5000";"1332.5";"17/12/2025 09:39:43 م"
"True";"";"محل 2";"220585";;"فيشة ليد بيت نور 12 مم";"ك";"0.0000";"13";"0";"11.2500";"146.25";"20.0000";"260";"17.5000";"227.5";"15.0000";"195";"28/12/2025 08:17:32 م"
"True";"";"محل 2";"220582";;"فيشة ليد بيت نور 8مم";"ك";"0.0000";"27";"0";"9.7500";"263.25";"15.0000";"405";"14.0000";"378";"13.0000";"351";"28/12/2025 08:15:58 م"
"True";"";"محل 1";"220582";;"فيشة ليد بيت نور 8مم";"ك";"0.0000";"41";"0";"9.7500";"399.75";"15.0000";"615";"14.0000";"574";"13.0000";"533";"28/12/2025 08:15:58 م"
"True";"";"محل 2";"220586";;"فيشة ليد بيت نور RGB";"ك";"0.0000";"5";"0";"21.0000";"105";"30.0000";"150";"27.5000";"137.5";"25.0000";"125";"28/12/2025 08:18:41 م"
"True";"";"محل 1";"220586";;"فيشة ليد بيت نور RGB";"ك";"0.0000";"8";"0";"21.0000";"168";"30.0000";"240";"27.5000";"220";"25.0000";"200";"28/12/2025 08:18:41 م"
"True";"";"محل 2";"221019";;"فيشه MK 16A  Ilock";"ك";"0.0000";"7";"0";"31.0000";"217";"40.0000";"280";"37.5000";"262.5";"35.0000";"245";"08/02/2026 02:55:49 م"
"True";"";"محل 1";"221019";;"فيشه MK 16A  Ilock";"ك";"0.0000";"25";"0";"31.0000";"775";"40.0000";"1000";"37.5000";"937.5";"35.0000";"875";"08/02/2026 02:55:49 م"
"True";"";"محل 1";"220764";;"فيشه MK hemi 16A";"ك";"0.0000";"24";"0";"16.0000";"384";"25.0000";"600";"22.5000";"540";"20.0000";"480";"28/01/2026 06:21:23 م"
"True";"";"محل 1";"210181";;"فيشه MK باندا 16A";"ك";"0.0000";"7";"0";"11.0000";"77";"25.0000";"175";"23.0000";"161";"20.0000";"140";"20/12/2025 06:31:41 م"
